CK,CCKU,CKCU,CKEU,CKFU,CKHU,CKLU,CKNU,CKRU,CKSU,CKTU,CKXU,ICKU,LCKU,MCKU,SCKU,TCKU,CAKU,CBKU,CDKU,CGKU,CJKU,CLKU,CRKU,CTKU
INZ,DINU,GINU,ICNU,INBU,INCU,INDU,INFU,INGU,INIU,INKU,INLU,INNU,INRU,INSU,INTU,INVU,IRNU,IZOU,LINU,MINU,NAZU,NGZU,NINU,NPZU,NZDU,NZKU,NZLU,PIZU,QINU,RINU,SINU,TNZU,VINU,XINU
YZL,AZLU,CYLU,CYZU,CZLU,DYLU,DZLU,NZLU,RYLU,SZLU,XYLU,XYZU,YGLU,YMLU,YOLU,ZCLU,ZHLU,ZPLU,ZSLU,ZVLU
JBU,JBBU,JBKU,JBTU,JOBU,NJBU,ABBU,ABCU,ABEU,ABLU,ABMU,ABYU,ACBU,ADBU,AFBU,AGBU,AKBU,ALBU,ALJU,AMBU,APJU,ATBU,BAEU,BAFU,BAKU,BALU,BAMU,BANU,BARU,BASU,BATU,BAXU,BAYU,BBBU,BBCU,BBRU,BBSU,BBTU,BBUU,BBXU,BCCU,BCDU,BCEU,BCGU,BCHU,BCIU,BCLU,BCNU,BCOU,BCXU,BDCU,BDSU,BEAU,BECU,BEGU,BELU,BEMU,BERU,BESU,BEXU,BEZU,BFCU,BFFU,BFSU,BFUU,BGBU,BGFU,BGGU,BGHU,BGKU,BGLU,BGRU,BGSU,BHCU,BHFU,BHLU,BHSU,BIBU,BIDU,BIRU,BISU,BITU,BJCU,BJGU,BJHU,BKBU,BKDU,BKGU,BKMU,BKWU,BLEU,BLIU,BLJU,BLKU,BLPU,BLRU,BLSU,BLTU,BLXU,BLZU,BMLU
SIA,SIAU,BSAU,BSIU,CIAU,CSAU,CSIU,DIAU,EIAU,FIAU,GSIU,HSIU,IAAU,IACU,IAGU,IAKU,IAPU,ICAU,IEAU,ISAU,ITAU,KSAU,KSIU,LSIU,MIAU,MSAU,NSAU,PIAU,RSIU,SABU,SACU,SAEU,SAIU,SAJU,SALU,SAMU,SANU,SAOU,SATU,SAVU,SAXU,SAZU,SBAU,SBIU,SDIU,SEAU,SEIU,SFIU,SGAU,SGIU,SIBU,SICU,SIDU,SIEU,SIFU,SIIU,SIKU,SILU,SIMU,SINU,SIPU,SIRU,SISU,SITU,SJIU,SKAU,SKIU,SMAU,SMIU,SNAU,SNIU,SOAU,SOIU,SPIU,SRAU,SUIU,SZAU,TSAU,TSIU,USAU,VIAU,WSIU
DES,AESU,BDSU,BESU,CDSU,CESU,DCSU,DDEU,DEAU,DEBU,DECU,DEKU,DELU,DENU,DFSU,DISU,DLSU,DMEU,DNEU,DNSU,DPSU,DRSU,DSLU,DSNU,DSRU,DSSU,DSTU,DSZU,EASU,ECSU,EGSU,EHSU,EISU,ELSU,EMSU,ENSU,EOSU,ESCU,ESDU,ESEU,ESGU,ESLU,ESPU,ESSU,FESU,GDSU,GESU,HDSU,HESU,IDSU,JDSU,KDEU,MDEU,MDSU,MESU,NDSU,NESU,OESU,SESU,TDEU,UESU,VDEU,VESU,WESU,YDSU,ZDSU
UVE,DUVU,EUVU,LUVU,UAEU,UENU,UESU,UETU,UREU,UTEU,VEGU,VERU,VESU,VEYU,VEZU
VCV,AVCU,CVAU,CVVU,GVCU,HCVU,MVCU,OCVU,PCVU,PVCU,SCVU,TCVU,VCCU,VCYU,VDCU,VICU,VOCU,VTCU,VVIU,VVKU
WSF,AWSU,CSFU,CWFU,CWSU,DWFU,KSFU,LSFU,MSFU,OWSU,RSFU,SCFU,SEFU,SFBU,SFEU,SFFU,SFIU,SFRU,SFSU,SFUU,SIFU,SNFU,SOFU,SSFU,STFU,SWFU,SWSU,TSFU,TWSU,USFU,VWSU,WAFU,WASU,WBFU,WCSU,WDFU,WESU,WFHU,WFTU,WGSU,WHSU,WJSU,WOSU,WPSU,WSCU,WSDU,WSGU,WSIU,WSLU,WSMU,WSNU,WSVU,WTSU,ZWFU
JHE,BJHU,CHEU,HEFU,HEIU,HEMU,HERU,HESU,HEXU,HEYU,HLEU,HPEU,JAHU,JENU,JHCU,JHGU,JHTU,JSEU,JUHU,LHEU,PHEU,SHEU,THEU
NIA,CIAU,CNAU,CNIU,DIAU,DNAU,EIAU,ENAU,FIAU,GNIU,IAAU,IACU,IAGU,IAKU,IAPU,ICAU,IEAU,INIU,ISAU,ITAU,JNIU,MIAU,NABU,NAFU,NAGU,NAIU,NAKU,NARU,NATU,NAXU,NAZU,NDAU,NFAU,NHIU,NIDU,NIKU,NIMU,NINU,NIOU,NIPU,NIQU,NIRU,NISU,NLAU,NMAU,NOAU,NRAU,NRIU,NSAU,NTAU,PIAU,PNAU,PNIU,SIAU,SNAU,SNIU,TNAU,TNIU,UNIU,VIAU
YK,LYKU,NYKU,YKTU,YAKU
WCP,ACPU,BWCU,BWPU,CAPU,CBPU,CCPU,CEPU,CIPU,CLPU,COPU,CPAU,CPBU,CPDU,CPFU,CPGU,CPHU,CPIU,CPLU,CPPU,CPSU,CPTU,CPWU,CRPU,CSPU,CTPU,CXPU,CZPU,ECPU,EWCU,KCPU,KWCU,LWCU,MCPU,MWCU,SCPU,SWCU,SWPU,TWCU,TWPU,WBPU,WCGU,WCHU,WCIU,WCSU,WCTU,WCXU,WECU,WGCU,WICU,WIPU,WPSU,WSCU
DGJ,DGFU,DGGU,DGIU,DGRU,DHGU,DIGU,DJCU,DJLU,DOGU,DTGU,GJSU,GOJU,HDGU,IDGU
RCG,ARCU,ARGU,BCGU,BRCU,BRGU,CCGU,CGAU,CGBU,CGCU,CGGU,CGHU,CGIU,CGKU,CGLU,CGMU,CGOU,CGRU,CGSU,CGTU,CIGU,CMGU,COGU,CPGU,CRGU,FCGU,FRCU,GCGU,GRCU,HCGU,KRCU,LCGU,MCGU,MRCU,MRGU,NRCU,OCGU,ORCU,ORGU,PRCU,PRGU,RACU,RBCU,RCBU,RCDU,RCIU,RCLU,RCOU,RCTU,RCXU,RDCU,REGU,RFCU,RGAU,RGCU,RGHU,RGTU,RICU,RIGU,RJCU,RLCU,RMCU,RMGU,ROCU,RPCU,RPGU,RSCU,RSGU,RTGU,RYCU,SRCU,SRGU,TCGU,TRGU,WCGU,XRCU,ZRGU
XBL,ABLU,BALU,BCLU,BELU,BGLU,BHLU,BLEU,BLIU,BLJU,BLKU,BLPU,BLRU,BLSU,BLTU,BLXU,BLZU,BMLU,BOLU,BSLU,BTLU,BULU,BWLU,BXLU,CBLU,CXLU,FBLU,FXLU,GXLU,HBLU,IBLU,JXLU,LXLU,QBLU,TBLU,XXLU,XYLU
RDH,RDHU,ADHU,ARDU,BRDU,BRHU,CRDU,CRHU,DCHU,DHBU,DHDU,DHGU,DHIU,DHRU,DHZU,DLHU,GRDU,JRDU,RCDU,RDCU,RDKU,RDLU,RDMU,RDRU,RDXU,REDU,RGHU,RHAU,RHNU,RHTU,RKHU,RODU,RTHU,RVHU,RYDU,RZDU,TRDU,TRHU
YVK,DVKU,EVKU,LYKU,NYKU,SVKU,VBKU,VGKU,VVKU,YAKU,YKTU
FAR,FARU,ACRU,ADRU,AGRU,AIRU,ALRU,AORU,APRU,ARAU,ARCU,ARDU,ARFU,ARGU,ARKU,ARMU,ARPU,ARRU,ARTU,ARVU,ASRU,ATRU,AVRU,BARU,CARU,CFRU,EARU,FAAU,FACU,FAFU,FAKU,FAMU,FANU,FATU,FAVU,FAZU,FBAU,FBRU,FCRU,FDAU,FERU,FFAU,FGRU,FIAU,FJAU,FLRU,FMRU,FRAU,FRCU,FRIU,FRLU,FSRU,FTAU,FURU,FWRU,GARU,GFRU,HARU,HFAU,KFRU,LARU,MARU,MFAU,MFRU,NARU,NFAU,NFRU,PARU,SFRU,TARU,TFRU,WARU,XARU
ODW,BODU,CODU,DAWU,DFWU,DODU,DOWU,DWAU,DWBU,DWFU,FODU,MODU,NOWU,ODDU,OKWU,OPDU,OWEU,OWHU,OWLU,OWMU,OWNU,OWSU,RODU,SDWU,VODU
WQC,BWCU,EWCU,KWCU,LWCU,MWCU,QBCU,QPCU,SWCU,TWCU,WCGU,WCHU,WCIU,WCSU,WCTU,WCXU,WECU,WGCU,WICU,WSCU
UBB,UBBU,ABBU,BBBU,BBCU,BBRU,BBSU,BBTU,BBUU,BBXU,CUBU,HBBU,JBBU,KUBU,MBBU,PBBU,RBBU,RUBU,TBBU,UBTU
