2024-10-02 12:28:16,887 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:37,044 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:37,326 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:37,366 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:43,880 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:43,919 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:44,000 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:44,021 - LOGGER - INFO - This is an info message.
2024-10-02 12:28:44,038 - LOGGER - INFO - This is an info message.
2024-10-02 14:06:21,037 - LOGGER - INFO - This is an info message.
2024-10-02 14:06:21,339 - LOGGER - INFO - This is an info message.
2024-10-02 14:06:21,400 - LOGGER - INFO - This is an info message.
2024-10-02 14:06:21,407 - LOGGER - INFO - This is an info message.
2024-10-02 14:06:21,421 - LOGGER - INFO - This is an info message.
2024-10-02 14:06:41,412 - LOGGER - INFO - top, :拼图的图片数量为:304
2024-10-02 14:08:16,441 - LOGGER - INFO - right, :拼图的图片数量为:84
2024-10-02 14:08:16,493 - LOGGER - INFO - top, :拼图的图片数量为:84
2024-10-02 14:08:16,964 - LOGGER - INFO - left, :拼图的图片数量为:91
2024-10-02 14:08:28,042 - LOGGER - INFO - top, :拼图的图片数量为:74
2024-10-02 14:08:36,171 - LOGGER - INFO - top, :拼图的图片数量为:64
2024-10-02 14:08:40,205 - LOGGER - INFO - top, :拼图的图片数量为:16
2024-10-02 14:08:50,999 - LOGGER - INFO - top, :拼图的图片数量为:159
2024-10-02 14:08:53,097 - LOGGER - INFO - top, :拼图的图片数量为:27
2024-10-02 14:09:05,099 - LOGGER - INFO - top, :拼图的图片数量为:64
2024-10-02 14:09:12,591 - LOGGER - INFO - top, :拼图的图片数量为:64
2024-10-02 14:23:49,005 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:01,158 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:01,307 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:01,461 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:01,500 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:07,460 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:07,465 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:07,553 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:07,588 - LOGGER - INFO - This is an info message.
2024-10-02 14:24:07,668 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:15,923 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:36,929 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:36,932 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:36,998 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:37,020 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:42,746 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:42,904 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:42,977 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:43,025 - LOGGER - INFO - This is an info message.
2024-10-02 14:29:55,229 - LOGGER - INFO - right, :拼图的图片数量为:85
2024-10-02 14:29:55,283 - LOGGER - INFO - left, :拼图的图片数量为:87
2024-10-02 14:29:55,343 - LOGGER - INFO - top, :拼图的图片数量为:89
2024-10-02 14:30:09,994 - LOGGER - INFO - top, :拼图的图片数量为:168
2024-10-02 14:30:25,554 - LOGGER - INFO - 存档img... 
2024-10-02 14:30:27,290 - LOGGER - INFO - top, :拼图的图片数量为:255
2024-10-02 14:31:14,230 - LOGGER - INFO - right, :拼图的图片数量为:140
2024-10-02 14:31:14,291 - LOGGER - INFO - left, :拼图的图片数量为:142
2024-10-02 14:31:14,343 - LOGGER - INFO - top, :拼图的图片数量为:148
2024-10-02 14:31:27,904 - LOGGER - INFO - top, :拼图的图片数量为:141
2024-10-02 14:31:47,542 - LOGGER - INFO - top, :拼图的图片数量为:311
2024-10-02 14:31:55,533 - LOGGER - INFO - top, :拼图的图片数量为:64
2024-10-02 14:32:03,508 - LOGGER - INFO - top, :拼图的图片数量为:64
2024-10-02 14:32:10,338 - LOGGER - INFO - top, :拼图的图片数量为:4
2024-10-02 14:32:11,314 - LOGGER - INFO - top, :拼图的图片数量为:11
2024-10-02 14:32:19,497 - LOGGER - INFO - top, :拼图的图片数量为:128
2024-10-02 14:32:23,508 - LOGGER - INFO - top, :拼图的图片数量为:9
2024-10-02 14:32:33,671 - LOGGER - INFO - top, :拼图的图片数量为:7
2024-10-02 14:33:32,728 - LOGGER - INFO - left, :拼图的图片数量为:124
2024-10-02 14:33:32,823 - LOGGER - INFO - right, :拼图的图片数量为:124
2024-10-02 14:33:32,940 - LOGGER - INFO - top, :拼图的图片数量为:130
